procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 537332   6276 2113576    0    0   452  5775 15417 10237 49 46  2  3  0
 5  0      0 536356   6276 2114608    0    0   528  5559 15393 10078 51 45  2  2  0
 4  0      0 535820   6276 2115504    0    0   380  5887 15517 10316 48 48  2  2  0
 5  0      0 533804   6276 2118908    0    0  2916  5494 14930 10210 49 46  2  3  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 532292   6276 2121672    0    0  2276  5353 14095 10339 44 42  4  9  0
 5  0      0 529740   6276 2124016    0    0  1844  5334 15354 10075 46 45  3  6  0
 4  1      0 527536   6276 2126356    0    0  1888  5293 14166 10271 43 42  5 10  0
 4  1      0 527472   6276 2128472    0    0  1660  5138 13845 9484 45 44  4  8  0
 1  4      0 524984   6276 2130816    0    0  1768  5617 16325 10619 48 46  2  4  1
 5  0      0 521456   6276 2134416    0    0  3208  4906 13199 9163 43 41  5 10  2
 5  0      0 533004   6276 2137576    0    0  2672  5689 15595 10510 51 45  2  2  0
 5  0      0 541616   6276 2141224    0    0  3064  5742 15383 10130 51 45  2  2  0
 5  0      0 538624   6276 2143828    0    0  2080  5557 14870 10156 47 47  3  3  0
 4  0      0 553240   6276 2147072    0    0  2724  5562 15475 10246 48 48  2  2  0
 4  0      0 557964   6276 2150344    0    0  2772  5461 14769 9761 49 45  2  3  2
 4  0      0 552768   6276 2153868    0    0  2976  5453 14960 10038 50 46  2  2  0
 4  0      0 547192   6276 2157052    0    0  2700  5530 15639 10324 48 48  2  2  0
 4  0      0 542308   6276 2160188    0    0  2596  5457 15869 9938 50 46  2  2  0
 5  0      0 537804   6276 2163080    0    0  2452  5494 16020 10666 52 45  2  2  0
 5  0      0 533868   6276 2165612    0    0  1964  5713 14617 10053 50 43  3  4  1
 4  0      0 528984   6276 2166988    0    0   852  5778 15768 10399 48 47  2  3  1
 4  0      0 526748   6276 2168436    0    0   900  5582 15595 10028 51 46  2  2  0
 4  0      0 525236   6276 2170296    0    0  1352  5526 15928 10547 49 47  2  2  0
 3  0      0 522716   6276 2172140    0    0  1328  5661 15645 10501 50 45  2  4  0
 4  1      0 520480   6276 2173852    0    0  1164  5054 14684 9156 47 47  2  2  2
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 520100   6276 2175472    0    0  1204  5598 14432 9687 54 42  2  2  0
 5  0      0 518180   6276 2177248    0    0  1252  5761 15636 10210 50 46  2  2  0
 3  0      0 514872   6276 2178704    0    0   888  5646 15225 10241 48 47  2  2  0
 3  0      0 512164   6276 2180388    0    0  1172  5509 14634 10141 47 48  2  3  0
 4  0      0 520196   6276 2181420    0    0   544  5647 15227 9881 47 48  2  2  1
 4  0      0 524008   6276 2182352    0    0   428  5714 14757 10218 49 44  3  3  1
 5  0      0 521172   6276 2183828    0    0   972  5469 16010 10578 52 44  2  2  0
 5  0      0 518464   6276 2185488    0    0  1104  5810 15663 10243 51 45  2  2  0
 5  0      0 515124   6276 2187024    0    0   980  5817 15454 10193 47 49  2  2  0
 5  0      0 510872   6276 2189164    0    0  1628  5566 14826 9813 54 42  2  2  1
 4  0      0 507596   6276 2191708    0    0  2044  5153 14224 9403 51 44  2  2  1
 3  0      0 503816   6276 2194728    0    0  2448  5502 15371 10243 53 43  2  2  0
 4  0      0 498996   6276 2197380    0    0  2104  5717 15339 9816 52 44  2  2  1
 4  0      0 496256   6276 2198924    0    0  1060  5450 15853 9985 47 48  2  2  0
 4  0      0 491972   6276 2201300    0    0  1848  5481 15595 10093 50 46  2  2  0
 4  0      0 487404   6276 2204100    0    0  2320  5366 14551 9736 50 44  2  3  1
 4  0      0 482680   6276 2207112    0    0  2444  6025 15475 10722 49 45  3  3  0
 4  0      0 478396   6276 2209996    0    0  2340  5846 15601 10524 49 46  3  2  0
 4  0      0 474112   6276 2213028    0    0  2500  5637 15559 10066 53 43  2  2  0
 5  0      0 470616   6276 2215232    0    0  1752  5482 15624 10177 48 49  2  2  0
 5  0      0 466236   6276 2218048    0    0  2216  5749 15436 10168 51 45  2  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 460724   6276 2219808    0    0  1268  5474 15511 10094 45 49  2  3  2
 4  0      0 457764   6276 2221704    0    0  1376  5942 16260 11126 48 47  3  3  0
 4  0      0 454740   6276 2224580    0    0  2392  5578 15938 9863 48 49  1  2  0
 4  0      0 450832   6276 2227448    0    0  2272  5669 15373 9984 51 45  2  2  0
 4  0      0 449132   6276 2229352    0    0  1392  5450 15424 10022 51 46  2  2  0
 4  0      0 445384   6276 2232128    0    0  2280  5049 14881 9623 54 41  2  2  2
 4  0      0 443368   6276 2235232    0    0  2580  5866 15595 10395 51 44  2  3  0
 4  0      0 440312   6276 2236980    0    0  1240  5713 14944 9993 55 41  2  2  0
 4  0      0 438768   6276 2237876    0    0   356  5794 15537 10386 46 50  3  2  0
 4  0      0 437036   6276 2238828    0    0   440  5561 15519 10179 50 46  2  2  0
 4  0      0 433444   6276 2241692    0    0  2368  5834 15337 10183 50 44  2  3  1
 4  0      0 430768   6276 2244432    0    0  2212  5885 15624 10478 46 49  3  2  0
 4  0      0 432752   6276 2247160    0    0  2192  5698 15967 10528 53 43  2  2  0
 5  0      0 428940   6276 2249192    0    0  1584  5145 15009 9654 49 46  2  2  0
 5  0      0 424500   6276 2252208    0    0  2380  5586 14167 9764 51 45  2  3  0
 5  0      0 422388   6276 2253108    0    0   416  5734 14933 10229 52 43  2  2  1
 5  0      0 420404   6276 2254108    0    0   468  5777 15541 10394 50 46  2  2  0
 4  0      0 418484   6276 2255080    0    0   432  5778 15912 10240 48 47  2  2  0
 4  0      0 415112   6276 2255968    0    0   360  5481 15212 10265 54 42  2  2  0
 4  0      0 413128   6276 2256920    0    0   420  6287 15953 11467 48 47  3  3  0
 4  0      0 411048   6276 2258008    0    0   556  5421 14952 9557 45 48  2  2  2
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  1      0 410732   6276 2259012    0    0   460  5938 16096 10425 51 44  3  2  0
 4  0      0 408340   6276 2260068    0    0   496  5177 15361 9792 49 48  2  2  0
 2  0      0 406796   6276 2261244    0    0   688  5778 15610 10411 51 44  3  3  0
 4  0      0 405504   6276 2262140    0    0   348  5725 15570 10310 49 47  2  2  0
 4  0      0 404780   6276 2263176    0    0   504  5770 15074 10096 50 44  3  2  2
 4  0      0 402952   6276 2264108    0    0   404  5705 15938 10476 48 48  2  2  0
 4  0      0 401504   6276 2265268    0    0   616  5906 15784 10472 51 44  3  3  0
 4  0      0 399708   6276 2266052    0    0   252  5657 15323 10320 49 46  3  2  0
 4  0      0 397504   6276 2267064    0    0   476  5982 15853 10729 47 49  3  2  0
 5  0      0 395928   6276 2268156    0    0   580  5421 14605 9986 49 46  2  3  1
 5  0      0 393188   6276 2269340    0    0   764  5426 13933 9538 48 44  2  3  3
 4  0      0 393000   6276 2270412    0    0   532  5305 15290 9643 53 44  2  2  1
 4  0      0 390448   6276 2271976    0    0  1016  5774 15930 10318 49 46  2  2  0
 4  0      0 388180   6276 2273360    0    0   868  5953 15821 10806 48 47  3  3  0
 4  0      0 385660   6276 2274736    0    0   840  5802 16340 10697 48 47  2  3  0
 4  0      0 392276   6276 2275732    0    0   508  5470 15312 9777 52 42  3  2  1
 4  0      0 390732   6276 2276976    0    0   708  5509 15243 9995 50 46  2  2  0
 4  0      0 390572   6276 2277976    0    0   444  5526 15330 10020 48 46  3  3  0
 4  0      0 389692   6276 2278840    0    0   300  5849 15729 10367 51 46  2  2  0
 5  0      0 387644   6276 2279748    0    0   368  5442 15607 9830 51 45  2  2  0
 4  0      0 385344   6276 2280636    0    0   348  5345 15194 9876 49 46  2  2  2
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 383076   6276 2281576    0    0   384  5894 15953 10567 49 47  2  2  0
 4  0      0 381816   6276 2282396    0    0   284  6089 16009 10703 48 47  2  2  0
 4  0      0 382320   6276 2283292    0    0   384  5746 15229 10141 49 45  3  3  0
 4  0      0 381156   6276 2284208    0    0   368  5505 15952 10056 50 47  1  2  0
 4  0      0 378540   6276 2285060    0    0   340  5930 15427 10426 48 47  2  3  1
 4  0      0 391392   6276 2285856    0    0   272  5521 14974 9714 49 47  2  2  0
 4  0      0 391896   6276 2286696    0    0   316  5822 15623 10210 48 48  2  2  0
 4  0      0 391172   6276 2287480    0    0   236  5766 15696 10500 45 51  3  2  0
 4  0      0 390384   6276 2288144    0    0   160  5631 14664 9894 51 45  2  2  0
 4  0      0 389944   6276 2289112    0    0   456  5487 14977 9704 51 43  2  3  2
 3  0      0 388824   6276 2289872    0    0   232  5631 15137 9582 49 47  2  2  0
 4  0      0 387676   6276 2290612    0    0   204  5671 15349 10221 48 48  3  2  0
 4  1      0 387864   6276 2291508    0    0   344  5751 15650 10050 54 43  2  2  0
 4  0      0 387708   6276 2292356    0    0   324  6083 16266 10525 47 48  3  2  0
 3  0      0 386888   6276 2293516    0    0   620  5739 14865 10015 52 42  3  3  1
 4  0      0 385660   6276 2294252    0    0   220  5979 15485 10371 48 47  3  2  1
 4  0      0 390732   6276 2295008    0    0   248  5711 15294 9947 49 48  2  2  0
 4  0      0 391204   6276 2297632    0    0  2076  5722 15972 10171 46 50  2  2  0
 4  0      0 388276   6276 2299680    0    0  1480  5683 15829 10462 51 45  2  2  1
 4  0      0 385944   6276 2301396    0    0  1172  5625 15101 9863 50 45  2  3  0
 3  0      0 384432   6276 2302872    0    0   976  5646 14827 9605 49 45  2  3  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 382604   6276 2304548    0    0  1152  5669 15830 10416 53 43  2  2  0
 4  0      0 388872   6276 2306032    0    0   924  5882 16185 10345 49 48  2  2  0
 4  0      0 394512   6276 2307412    0    0   848  5761 16073 10349 52 45  2  2  0
 4  0      0 402796   6276 2308780    0    0   784  5938 16047 10607 48 47  2  2  0
 4  0      0 400812   6276 2310084    0    0   788  5349 15000 9670 49 44  2  3  2
 4  0      0 398512   6276 2311472    0    0   888  5930 15823 10448 49 47  2  2  0
 8  0      0 396684   6276 2312636    0    0   628  6057 15934 10474 49 46  2  3  0
 4  0      0 395204   6276 2313804    0    0   644  5810 15736 10130 51 45  2  2  0
 4  0      0 393188   6276 2314944    0    0   612  5645 15666 10272 53 43  2  2  0
 5  0      0 395916   6276 2316396    0    0   900  5970 16517 10643 47 48  3  3  0
 3  1      0 393976   6276 2317676    0    0   804  5589 15619 9808 48 47  2  2  2
 5  0      0 391740   6276 2319040    0    0   872  5766 15465 9977 46 50  2  2  0
 4  0      0 389408   6276 2320480    0    0   856  5669 16114 10067 51 46  2  2  0
 4  0      0 387204   6276 2321792    0    0   748  5574 15478 10201 49 48  2  2  0
 4  0      0 384116   6276 2323180    0    0   824  5875 15776 10018 51 46  2  2  0
 3  1      0 383580   6276 2324236    0    0   552  5678 14685 9948 48 47  3  2  1
 5  0      0 381596   6276 2325700    0    0   920  5853 16153 10690 49 47  2  2  0
 4  0      0 379076   6276 2326972    0    0   720  5802 15841 10105 48 48  2  2  0
 4  0      0 376872   6276 2328200    0    0   684  5925 15504 10275 49 46  2  2  1
 4  0      0 374824   6276 2329352    0    0   644  5498 16086 9965 49 47  2  2  0
 4  0      0 372588   6276 2330492    0    0   616  5789 14633 9702 50 42  4  3  2
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 372240   6276 2331664    0    0   644  5862 15201 10126 52 45  2  2  0
 3  1      0 370444   6276 2332708    0    0   468  5877 15687 10029 51 45  2  2  0
 4  0      0 368020   6276 2333620    0    0   352  5754 15485 10419 47 49  2  2  0
 3  1      0 365688   6276 2334500    0    0   356  5765 15562 10214 50 46  2  2  1
 4  0      0 364460   6276 2335312    0    0   292  5398 14302 9436 51 43  3  3  1
 4  0      0 362476   6276 2336224    0    0   356  5917 15843 10424 49 47  2  2  0
 4  0      0 361688   6276 2337040    0    0   288  5909 15914 10297 51 45  2  2  0
 4  0      0 361184   6276 2337856    0    0   256  5722 15500 10172 49 47  2  2  0
 4  0      0 359356   6276 2338640    0    0   240  5798 15318 9966 49 47  2  2  0
 4  0      0 358728   6276 2339432    0    0   272  5737 15331 10141 47 49  2  2  0
 4  0      0 356744   6276 2340108    0    0   204  5547 14622 9638 48 45  2  3  2
 4  0      0 355104   6276 2341088    0    0   440  5961 16185 10602 46 51  2  2  0
 5  0      0 354160   6276 2342124    0    0   508  5574 15563 10363 49 47  3  2  0
 2  2      0 353624   6276 2343144    0    0   520  5581 14377 9835 55 40  3  2  0
 5  0      0 352584   6276 2343952    0    0   264  5718 15131 10003 47 48  2  2  0
 4  0      0 350820   6276 2344616    0    0   152  5765 14765 10021 45 49  3  2  1
 4  0      0 348868   6276 2345300    0    0   160  5390 15825 9776 49 48  2  2  0
 3  0      0 347324   6276 2346100    0    0   240  5645 15215 9867 48 47  2  2  0
 4  0      0 345748   6276 2346840    0    0   176  5866 15724 10001 50 46  2  2  0
 4  0      0 344616   6276 2347632    0    0   260  5765 15956 10128 50 47  2  2  0
 3  0      0 343448   6276 2348372    0    0   208  5578 15613 10150 51 43  2  3  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 342536   6276 2349164    0    0   260  5969 15688 10223 48 48  2  2  0
 4  0      0 340992   6276 2350012    0    0   328  5842 16157 10366 49 47  2  2  0
 4  0      0 339164   6276 2350652    0    0   120  5633 15436 9931 52 44  2  2  0
 5  0      0 335668   6276 2352140    0    0   960  5162 14959 9741 49 48  2  2  0
 4  0      0 330944   6276 2354052    0    0  1424  4717 15021 9327 54 42  2  2  1
 3  0      0 324896   6276 2357084    0    0  2532  5894 15062 10213 50 46  2  2  0
 4  0      0 320864   6276 2358596    0    0   960  5693 14916 10134 49 46  3  2  0
 4  0      0 317808   6276 2361060    0    0  1944  5816 15426 10090 49 46  3  2  1
 4  0      0 314156   6276 2363556    0    0  1956  5761 15646 10212 47 48  2  2  0
 3  0      0 310564   6276 2366360    0    0  2292  5050 15298 9486 50 47  2  2  0
 4  0      0 307604   6276 2369068    0    0  2204  5693 15468 9753 53 42  2  2  1
 5  0      0 305020   6276 2371312    0    0  1812  5594 15881 10226 47 49  2  2  0
 4  0      0 301964   6276 2373556    0    0  1620  5157 15032 9573 54 43  2  2  0
 4  0      0 298436   6276 2376228    0    0  2136  5074 15503 9779 52 45  2  2  0
 5  0      0 295476   6276 2378656    0    0  1852  5577 15910 10356 52 44  2  2  0
 5  0      0 291884   6276 2380832    0    0  1704  5670 15489 10234 52 44  2  2  1
 5  0      0 288040   6276 2383500    0    0  2124  5525 14531 9281 52 44  2  2  0
 5  0      0 284860   6276 2386072    0    0  2032  5682 16133 10071 51 46  2  2  0
 4  0      0 280072   6276 2388824    0    0  2232  5369 15169 9394 51 45  2  2  0
 5  0      0 275472   6276 2391328    0    0  1992  5562 14998 9596 52 44  2  2  1
 6  0      0 271788   6276 2393396    0    0  1660  5477 15453 9752 51 46  2  2  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 268164   6276 2395592    0    0  1560  5414 15256 9746 50 46  2  2  0
 5  0      0 264668   6276 2398444    0    0  2348  5278 14981 9423 53 44  2  2  0
 6  0      0 259440   6276 2401332    0    0  2440  5093 15597 9712 54 43  2  2  0
 5  0      0 255376   6276 2403692    0    0  1820  5598 15057 9612 54 43  2  2  0
 4  1      0 250272   6276 2404696    0    0   460  5941 15113 10048 52 41  3  3  2
 5  0      0 248824   6276 2405352    0    0   108  5990 15651 10334 46 50  2  2  0
 5  0      0 245548   6276 2407976    0    0  2124  5571 14843 10178 52 43  3  2  0
 5  0      0 242680   6276 2410812    0    0  2336  5593 15167 10220 49 46  3  2  1
 5  0      0 238964   6276 2413220    0    0  1900  5286 13904 9325 51 45  2  2  0
 5  0      0 235688   6276 2415904    0    0  2180  5593 14737 9643 49 45  2  3  1
 5  0      0 238460   6276 2418632    0    0  2216  5270 14194 9227 53 42  3  2  0
 3  0      0 234176   6276 2421468    0    0  2300  5845 15457 10289 53 43  3  2  0
 6  0      0 232160   6276 2423356    0    0  1384  5354 14679 9873 51 44  4  2  0
 5  0      0 228192   6276 2425756    0    0  1896  5825 15547 10199 51 45  2  2  0
 4  0      0 223120   6276 2428416    0    0  2160  5606 14267 9401 49 45  3  2  2
 5  0      0 229136   6276 2430904    0    0  1996  4889 14588 9210 52 45  2  2  0
 5  0      0 224348   6276 2433688    0    0  2292  5486 15760 9959 48 48  2  2  0
 4  0      0 220568   6276 2435484    0    0  1232  5453 15749 9978 49 46  2  2  1
 3  0      0 216316   6276 2437848    0    0  1884  5634 15390 10249 53 43  2  2  0
 4  1      0 212188   6276 2440540    0    0  2180  5609 15625 9909 53 43  2  2  0
 4  0      0 207464   6276 2443216    0    0  2164  5554 14719 9465 54 42  1  2  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 202392   6276 2445940    0    0  2192  5593 15256 10097 49 46  3  2  0
 6  0      0 205920   6276 2448532    0    0  2032  5490 15792 10117 54 42  2  2  1
 5  0      0 203528   6276 2449256    0    0   272  5814 15734 10182 49 47  2  2  0
 4  0      0 201604   6276 2449904    0    0    96  5999 15915 10432 51 45  2  3  0
 5  0      0 200912   6276 2450588    0    0   148  5687 15386 10065 50 46  2  2  1
 4  0      0 200440   6276 2451192    0    0   104  5735 15403 10190 49 47  2  3  0
 6  0      0 199872   6276 2451808    0    0    92  5427 14458 9318 51 45  2  2  0
 4  0      0 199116   6276 2452408    0    0    84  5603 15278 9932 47 48  2  2  1
 5  0      0 198676   6276 2454076    0    0  1140  5955 16580 10322 53 44  1  2  0
 4  0      0 197228   6276 2455572    0    0   996  5507 15042 9555 52 44  2  2  1
 4  0      0 196344   6276 2456216    0    0    96  5931 15806 10399 51 45  2  2  0
 4  0      0 199808   6276 2458296    0    0  1552  5867 15389 10360 50 47  2  2  0
 5  0      0 202424   6276 2459672    0    0   868  5691 14515 9704 50 45  3  3  0
 4  0      0 199464   6276 2462840    0    0  2660  5740 15487 10381 46 50  2  2  0
 4  0      0 200252   6276 2465380    0    0  2048  5721 14691 9837 49 45  2  2  2
 1  2      0 194360   6276 2480616    0    0 15028  1511 4121 2835 12 14 19 54  0
 3  1      0 777756   6276 1914404    0    0 13616   786 3901 2862 16 13 12 59  0
 4  0      0 772684   6276 1918448    0    0  3856  4183 10871 8417 35 34  5 26  0
 3  2      0 776708   6276 1922912    0    0  3920  4806 12380 9179 38 39  4 19  0
 6  0      0 777568   6276 1927392    0    0  4132  4425 11296 8623 38 32  3 27  1
 2  3      0 783332   6276 1931624    0    0  3828  4498 11610 8661 44 37  2 18  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  1      0 778196   6276 1935536    0    0  3560  4801 12201 9278 39 39  5 17  0
 2  3      0 773472   6276 1939760    0    0  3768  4530 12227 8979 42 36  3 19  0
 2  3      0 767928   6276 1944704    0    0  4684  3729 8025 7085 32 22  4 43  0
 4  1      0 767424   6276 1949484    0    0  4440  4554 11623 8545 40 34  4 22  0
 4  1      0 770132   6276 1956468    0    0  6760  4289 11060 8285 35 39  5 21  1
 5  0      0 761408   6276 1963052    0    0  6240  4146 10401 8243 32 33  4 30  0
 1  4      0 752840   6276 1970168    0    0  6704  4449 9803 8036 31 30  4 35  0
 4  1      0 743736   6276 1977092    0    0  6632  4298 11848 8566 36 39  3 21  1
 3  2      0 734444   6276 1983592    0    0  6044  4777 12087 9253 38 37  6 19  0
 4  0      0 725340   6276 1989616    0    0  5652  4730 12985 9239 43 38  4 14  1
 6  0      0 715512   6276 1994796    0    0  4796  4741 13539 9092 43 42  2 13  1
 5  1      0 705180   6276 1999184    0    0  3992  5018 13679 9874 43 41  4 12  0
 1  4      0 695352   6276 2003712    0    0  4028  4504 11426 8710 42 32  4 22  0
 4  0      0 685524   6276 2007536    0    0  3504  4630 12403 9057 42 35  4 20  0
 4  1      0 676672   6276 2011132    0    0  3136  4633 14383 9550 47 41  3  9  0
 2  1      0 670972   6276 2014972    0    0  3496  4630 11328 8669 37 37  3 21  2
 5  0      0 666120   6276 2018732    0    0  3376  4513 12884 9061 42 36  3 18  0
 6  0      0 660640   6276 2022852    0    0  3644  4454 13086 9284 44 37  3 16  0
 4  1      0 657016   6276 2025924    0    0  2664  5165 15153 9993 47 44  2  8  0
 6  0      0 653804   6276 2028988    0    0  2676  4214 13868 9167 44 41  3 12  0
 5  0      0 650196   6276 2031584    0    0  2068  5065 14419 9758 49 42  2  5  2
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 645928   6276 2035396    0    0  3328  4850 12861 9336 46 34  4 16  0
 5  0      0 641392   6276 2038956    0    0  3228  4873 12576 9236 43 39  3 16  0
 3  0      0 639848   6276 2042116    0    0  2688  5414 13880 9997 48 39  4  9  0
 2  2      0 635596   6276 2045288    0    0  2716  5129 13584 9577 46 41  3 11  0
 6  0      0 632384   6276 2047824    0    0  2056  5126 13451 9354 48 40  3  7  1
 5  1      0 628320   6276 2051200    0    0  2876  5490 14756 10364 50 44  3  4  0
 6  0      0 623816   6276 2054644    0    0  2916  5229 14223 9571 51 41  2  6  0
 5  0      0 620604   6276 2057624    0    0  2484  5298 14948 10006 48 45  2  6  0
 5  0      0 616256   6276 2061036    0    0  2948  4993 13854 9706 47 39  4 11  0
 5  0      0 611688   6276 2064172    0    0  2720  4995 13570 9355 46 42  3  8  1
 6  0      0 607152   6276 2066984    0    0  2376  5385 14056 10107 43 42  4 11  0
 6  0      0 603940   6276 2069744    0    0  2244  5606 14788 10189 48 43  2  7  0
 6  0      0 601388   6276 2072272    0    0  2044  4905 14479 9836 47 43  3  7  0
 6  0      0 600000   6276 2074664    0    0  1904  5962 15616 10796 51 44  2  3  0
 6  0      0 596348   6276 2077672    0    0  2564  4845 12442 8836 44 37  4 12  3
 6  1      0 592064   6276 2080944    0    0  2836  5066 15320 9858 54 41  2  3  1
 3  3      0 588788   6276 2083896    0    0  2428  5401 15282 10284 46 47  3  5  0
 6  0      0 586552   6276 2086012    0    0  1648  5450 16457 10432 50 46  2  2  0
 6  0      0 582552   6276 2088672    0    0  2088  4869 15797 9806 51 45  2  3  0
 6  0      0 578928   6276 2090996    0    0  1788  5690 16285 10528 51 45  2  3  0
 3  2      0 575904   6276 2093564    0    0  2096  5301 14065 9771 48 45  2  4  2
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 573352   6276 2095876    0    0  1804  5350 14985 9990 50 45  3  3  0
 6  0      0 570140   6276 2098164    0    0  1808  5501 15663 10254 50 45  2  3  0
 6  0      0 567116   6276 2100784    0    0  2136  5566 14988 10301 53 42  2  3  0
 4  0      0 563116   6276 2103704    0    0  2424  5353 13812 9705 47 39  3 11  0
 5  0      0 560028   6276 2106260    0    0  2144  5329 13718 9784 47 44  3  5  2
 5  0      0 558296   6276 2108784    0    0  1968  5831 15425 10668 53 42  2  3  0
 7  0      0 560280   6276 2111840    0    0  2524  5222 15640 10115 50 45  2  3  0
 3  1      0 555744   6276 2115700    0    0  3332  5409 15994 10285 51 45  2  3  0
 6  0      0 549728   6276 2120432    0    0  4296  5442 14740 10425 47 41  4  8  0
 6  0      0 545664   6276 2124416    0    0  3520  4877 14003 9402 48 39  3 10  1
 7  0      0 541412   6276 2127052    0    0  2056  5455 15364 10039 49 46  2  3  0
 7  0      0 537820   6276 2129424    0    0  2024  5760 15275 10496 46 48  3  3  0
 3  2      0 533568   6276 2132536    0    0  2532  4834 13514 9905 42 39  4 14  1
 4  0      0 529536   6276 2136236    0    0  3340  4893 13573 9646 42 39  3 16  0
 5  0      0 525976   6276 2141012    0    0  4352  4958 13189 9388 45 40  3 12  1
 5  0      0 520432   6276 2145504    0    0  4012  5529 15289 9822 50 46  2  3  0
 5  0      0 514700   6276 2150132    0    0  4044  5370 14860 10287 47 47  2  5  0
 5  0      0 510352   6276 2153432    0    0  2812  5541 15057 9756 49 44  2  5  0
 3  2      0 507108   6276 2156800    0    0  2812  5394 15684 10186 49 44  2  5  0
 4  1      0 504904   6276 2158848    0    0  1620  5057 14324 9594 46 47  3  4  1
 5  0      0 501408   6276 2161796    0    0  2400  5606 15716 10068 51 45  2  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 498760   6276 2163452    0    0  1196  5178 15683 9832 52 45  2  2  0
 5  0      0 497816   6276 2166020    0    0  1976  5705 15254 10184 54 42  2  2  0
 5  0      0 494540   6276 2168472    0    0  1920  5426 14938 9677 48 48  2  2  0
 5  0      0 490444   6276 2170756    0    0  1768  5541 15135 9984 53 43  2  2  0
 5  0      0 486792   6276 2173000    0    0  1756  5330 14917 10148 50 44  3  3  1
 4  0      0 483988   6276 2175968    0    0  2500  5485 14628 10225 46 45  3  7  0
 4  1      0 481468   6276 2178424    0    0  1980  5494 14267 10357 47 42  3  8  0
 5  0      0 478096   6276 2180576    0    0  1640  5452 15061 9983 51 44  3  3  0
 5  0      0 474820   6276 2182696    0    0  1612  5617 16168 10326 53 44  2  2  0
 6  0      0 472268   6276 2184520    0    0  1344  5126 14966 10018 54 41  2  3  1
 5  0      0 469624   6276 2186732    0    0  1620  5377 15996 10344 53 44  2  2  0
 5  0      0 490256   6276 2189336    0    0  2092  5230 15253 9964 49 46  2  3  0
 5  0      0 487704   6276 2191508    0    0  1628  5442 15025 10217 51 45  2  3  0
 4  1      0 484364   6276 2193484    0    0  1460  5665 15361 9919 53 43  2  3  0
 6  0      0 481120   6276 2195588    0    0  1592  5589 15455 10402 46 47  2  4  1
 5  0      0 478664   6276 2197708    0    0  1588  5470 15986 10234 48 48  1  3  0
 4  0      0 475420   6276 2200208    0    0  2044  5289 14514 10141 48 39  3 10  0
 5  0      0 473372   6276 2202180    0    0  1460  5198 15348 9704 51 45  2  2  0
 5  0      0 470380   6276 2204036    0    0  1304  5773 15396 10301 50 45  2  3  0
 5  0      0 467828   6276 2205656    0    0  1116  5190 15556 9998 48 46  2  3  1
 5  0      0 464488   6276 2207816    0    0  1668  5541 16310 10287 51 45  2  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 461024   6276 2209840    0    0  1500  5630 15696 10334 49 47  2  2  0
 3  1      0 460016   6276 2211812    0    0  1508  5573 14779 9831 51 44  3  3  1
 5  0      0 457308   6276 2213892    0    0  1516  5266 13745 9495 49 47  2  2  0
